Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
233	-3517.480041656655	-3424.0686251999086	-93.4114164567463	-3424.0686251999086	39.48615613442631	204.45771567955447	0.25762978488264365	2.3034764037571764	0.43889381136018013	0.25762978488264365	2.3034764037571764	0.43889381136018013	0.3513651576086021	4.6955664577342176E-4	2.7581999619904396E-8	0.3751995433314059	4.140745087838108E-4	-63.734849318615325	3.063304562555472	2.6923565211098173	9.926760371242851	42.37086106105085	6.645027992315055	5.0	1.0	2.0	7.0	4.0	
234	-3517.480041656655	-3424.0686251999086	-93.4114164567463	-3424.0686251999086	39.48615613442631	204.45771567955447	0.25762978488264365	2.3034764037571764	0.43889381136018013	0.25762978488264365	2.3034764037571764	0.43889381136018013	0.3513651576086021	4.6955664577342176E-4	2.7581999619904396E-8	0.3751995433314059	4.140745087838108E-4	-63.734849318615325	3.063304562555472	2.6923565211098173	9.926760371242851	42.37086106105085	6.645027992315055	5.0	1.0	2.0	7.0	4.0	
235	-3517.480041656655	-3424.0686251999086	-93.4114164567463	-3424.0686251999086	39.48615613442631	204.45771567955447	0.25762978488264365	2.3034764037571764	0.43889381136018013	0.25762978488264365	2.3034764037571764	0.43889381136018013	0.3513651576086021	4.6955664577342176E-4	2.7581999619904396E-8	0.3751995433314059	4.140745087838108E-4	-63.734849318615325	3.063304562555472	2.6923565211098173	9.926760371242851	42.37086106105085	6.645027992315055	5.0	1.0	2.0	7.0	4.0	
236	-3289.267140386208	-3424.049202021138	134.78206163493016	-3424.049202021138	68.61756541276667	306.7624138451637	0.25064043201394154	2.3459118648997745	0.40344770308628375	0.25064043201394154	2.3459118648997745	0.40344770308628375	8.914076215754879E-4	3.020896765514582E-4	3.1182743786714204E-14	5.845746683538871E-4	3.020584090550026E-4	-75.32235528795272	5.792262421847565	20.480860342433672	43.60529085327328	57.217695854428015	16.80720321951924	7.0	2.0	3.0	3.0	4.0	
237	-3289.267140386208	-3424.049202021138	134.78206163493016	-3424.049202021138	68.61756541276667	306.7624138451637	0.25064043201394154	2.3459118648997745	0.40344770308628375	0.25064043201394154	2.3459118648997745	0.40344770308628375	8.914076215754879E-4	3.020896765514582E-4	3.1182743786714204E-14	5.845746683538871E-4	3.020584090550026E-4	-75.32235528795272	5.792262421847565	20.480860342433672	43.60529085327328	57.217695854428015	16.80720321951924	7.0	2.0	3.0	3.0	4.0	
238	-3289.267140386208	-3424.049202021138	134.78206163493016	-3424.049202021138	68.61756541276667	306.7624138451637	0.25064043201394154	2.3459118648997745	0.40344770308628375	0.25064043201394154	2.3459118648997745	0.40344770308628375	8.914076215754879E-4	3.020896765514582E-4	3.1182743786714204E-14	5.845746683538871E-4	3.020584090550026E-4	-75.32235528795272	5.792262421847565	20.480860342433672	43.60529085327328	57.217695854428015	16.80720321951924	7.0	2.0	3.0	3.0	4.0	
239	-3490.5700561848644	-3423.9783505303703	-66.59170565449392	-3423.9783505303703	78.37408227783209	355.27744949015477	0.18891029715918076	2.203980366772302	0.6071093360685176	0.18891029715918076	2.203980366772302	0.6071093360685176	0.11535840109578645	2.946838400244621E-4	1.6724078337557307E-9	0.13364971871570402	3.051305795596357E-4	-78.41863765739139	5.6208816215161015	4.956648706102447	6.197769857483847	24.483711446657082	53.77044529295963	2.0	1.0	5.0	1.0	10.0	
240	-3512.219700273535	-3423.9730705633765	-88.24662971015853	-3423.9730705633765	35.4408486910095	198.95950205385157	0.08931199697179845	2.1917973358928124	0.7188906671353895	0.08931199697179845	2.1917973358928124	0.7188906671353895	0.26198882652212335	5.264648625244421E-4	1.8141692398474572E-8	0.28020521602501786	4.29300119415016E-4	-64.96993195003489	6.0942811402002075	12.16859851066411	4.5340486259404225	32.72451617949731	1.6647323043647004	1.0	2.0	5.0	7.0	4.0	
241	-3512.219700273535	-3423.9730705633765	-88.24662971015853	-3423.9730705633765	35.4408486910095	198.95950205385157	0.08931199697179845	2.1917973358928124	0.7188906671353895	0.08931199697179845	2.1917973358928124	0.7188906671353895	0.26198882652212335	5.264648625244421E-4	1.8141692398474572E-8	0.28020521602501786	4.29300119415016E-4	-64.96993195003489	6.0942811402002075	12.16859851066411	4.5340486259404225	32.72451617949731	1.6647323043647004	1.0	2.0	5.0	7.0	4.0	
242	-3514.935083766595	-3423.951498513012	-90.9835852535832	-3423.951498513012	34.526282028528186	200.35870332071795	0.10940180708210116	2.21083164768987	0.6797665452280295	0.10940180708210116	2.21083164768987	0.6797665452280295	0.30009789045210616	4.91126389907406E-4	2.241237098656351E-8	0.30732131321637784	4.796841640850841E-4	-66.45611245234397	6.7850471712363065	8.696391619083014	7.525240196704281	40.559007631615586	1.6347854646102025	1.0	2.0	5.0	7.0	4.0	
243	-3525.681014213778	-3423.9413743318046	-101.73963988197336	-3423.9413743318046	71.11230180523536	323.2391623561341	0.18891029715918076	2.203980366772302	0.6071093360685176	0.18891029715918076	2.203980366772302	0.6071093360685176	0.24770001480542977	3.23706092634885E-4	8.79508165152501E-9	0.3073897877409336	3.045498668669129E-4	-80.78376146392031	8.873628544202328	9.398660984260761	26.425339528963598	31.264972584831614	48.92657002475298	3.0	3.0	2.0	2.0	9.0	
244	-3536.564257937257	-3423.937920130056	-112.62633780720068	-3423.937920130056	42.9113565659403	255.47963836259572	0.25762978488264365	2.2709236634047185	0.4714465517126383	0.25762978488264365	2.2709236634047185	0.4714465517126383	0.3885130892954416	3.815670675302268E-4	2.584718401019833E-8	0.40194541494322544	3.9018046501807755E-4	-78.09062302785838	6.826811198884246	6.696993848510198	27.532485336162935	65.52145930897596	21.658274571020566	2.0	2.0	4.0	7.0	4.0	
245	-3510.0170958957856	-3423.9123555798196	-86.10474031596614	-3423.9123555798196	39.49470832634716	227.4339759790495	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.19424499310379942	4.264858018557944E-4	7.378460201888124E-9	0.22488392953798775	3.6544364058770497E-4	-75.35175832629463	3.8603331209726806	9.77605581616965	28.80274217868032	51.982295370315654	6.061513435920718	3.0	5.0	1.0	6.0	4.0	
246	-3510.0170958957856	-3423.9123555798196	-86.10474031596614	-3423.9123555798196	39.49470832634716	227.4339759790495	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.19424499310379942	4.264858018557944E-4	7.378460201888124E-9	0.22488392953798775	3.6544364058770497E-4	-75.35175832629463	3.8603331209726806	9.77605581616965	28.80274217868032	51.982295370315654	6.061513435920718	3.0	5.0	1.0	6.0	4.0	
247	-3510.0170958957856	-3423.9123555798196	-86.10474031596614	-3423.9123555798196	39.49470832634716	227.4339759790495	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.19424499310379942	4.264858018557944E-4	7.378460201888124E-9	0.22488392953798775	3.6544364058770497E-4	-75.35175832629463	3.8603331209726806	9.77605581616965	28.80274217868032	51.982295370315654	6.061513435920718	3.0	5.0	1.0	6.0	4.0	
248	-3529.632975003375	-3423.8940706549	-105.73890434847517	-3423.8940706549	49.87822032117918	276.75162932714915	0.2271073805529971	2.2550063606624087	0.5178862587845947	0.2271073805529971	2.2550063606624087	0.5178862587845947	0.38304476598260634	4.006790039181735E-4	2.8992826812090976E-8	0.4724774740027046	3.682783292808843E-4	-70.8704659394922	4.7196292295267535	8.158771499615124	15.687659435371414	89.67357630086767	8.231418376048243	4.0	3.0	1.0	7.0	4.0	
249	-3529.632975003375	-3423.8940706549	-105.73890434847517	-3423.8940706549	49.87822032117918	276.75162932714915	0.2271073805529971	2.2550063606624087	0.5178862587845947	0.2271073805529971	2.2550063606624087	0.5178862587845947	0.38304476598260634	4.006790039181735E-4	2.8992826812090976E-8	0.4724774740027046	3.682783292808843E-4	-70.8704659394922	4.7196292295267535	8.158771499615124	15.687659435371414	89.67357630086767	8.231418376048243	4.0	3.0	1.0	7.0	4.0	
250	-3513.6503004182746	-3423.835214422476	-89.81508599579848	-3423.835214422476	40.680323076203436	227.12240437125442	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.2331718851436333	4.287861943179004E-4	9.926949501994904E-9	0.26765694175974397	3.538951839654591E-4	-75.51383429791896	3.416046998446274	6.190783086444106	20.086083735016008	37.10218131953541	3.8498300246863026	5.0	2.0	3.0	6.0	3.0	
251	-3513.6503004182746	-3423.835214422476	-89.81508599579848	-3423.835214422476	40.680323076203436	227.12240437125442	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.2331718851436333	4.287861943179004E-4	9.926949501994904E-9	0.26765694175974397	3.538951839654591E-4	-75.51383429791896	3.416046998446274	6.190783086444106	20.086083735016008	37.10218131953541	3.8498300246863026	5.0	2.0	3.0	6.0	3.0	
252	-3513.6503004182746	-3423.835214422476	-89.81508599579848	-3423.835214422476	40.680323076203436	227.12240437125442	0.03942613091032647	2.292173515885181	0.6684003532044932	0.03942613091032647	2.292173515885181	0.6684003532044932	0.2331718851436333	4.287861943179004E-4	9.926949501994904E-9	0.26765694175974397	3.538951839654591E-4	-75.51383429791896	3.416046998446274	6.190783086444106	20.086083735016008	37.10218131953541	3.8498300246863026	5.0	2.0	3.0	6.0	3.0	
253	-3480.158524499428	-3423.8190591393864	-56.33946536004185	-3423.8190591393864	64.8578504855916	320.3654433976526	0.15113238549578492	2.2417582784356975	0.6071093360685176	0.15113238549578492	2.2417582784356975	0.6071093360685176	0.09859038348691025	3.118276174512171E-4	1.0535431244844949E-9	0.10733735439465872	3.0754236742672273E-4	-76.64628709675296	2.990672245770249	3.7450241131116493	9.500885719205197	29.2093966672929	54.56753330951163	1.0	5.0	2.0	1.0	10.0	
254	-3480.158524499428	-3423.8190591393864	-56.33946536004185	-3423.8190591393864	64.8578504855916	320.3654433976526	0.15113238549578492	2.2417582784356975	0.6071093360685176	0.15113238549578492	2.2417582784356975	0.6071093360685176	0.09859038348691025	3.118276174512171E-4	1.0535431244844949E-9	0.10733735439465872	3.0754236742672273E-4	-76.64628709675296	2.990672245770249	3.7450241131116493	9.500885719205197	29.2093966672929	54.56753330951163	1.0	5.0	2.0	1.0	10.0	
255	-3480.158524499428	-3423.8190591393864	-56.33946536004185	-3423.8190591393864	64.8578504855916	320.3654433976526	0.15113238549578492	2.2417582784356975	0.6071093360685176	0.15113238549578492	2.2417582784356975	0.6071093360685176	0.09859038348691025	3.118276174512171E-4	1.0535431244844949E-9	0.10733735439465872	3.0754236742672273E-4	-76.64628709675296	2.990672245770249	3.7450241131116493	9.500885719205197	29.2093966672929	54.56753330951163	1.0	5.0	2.0	1.0	10.0	
256	-3393.4233997184188	-3423.8119570377075	30.38855731928894	-3423.8119570377075	58.63346438239695	260.71302744673505	0.09369108183258373	2.26367464717863	0.6426342709887864	0.09369108183258373	2.26367464717863	0.6426342709887864	0.012771042220704439	3.8069221190500257E-4	2.0535028104044833E-11	0.011928644082392139	3.800466655708103E-4	-69.94415586777056	4.339680112758212	8.958476698375305	50.893761365025156	13.910955551099091	12.505735674739293	7.0	1.0	8.0	2.0	1.0	
257	-3393.4233997184188	-3423.8119570377075	30.38855731928894	-3423.8119570377075	58.63346438239695	260.71302744673505	0.09369108183258373	2.26367464717863	0.6426342709887864	0.09369108183258373	2.26367464717863	0.6426342709887864	0.012771042220704439	3.8069221190500257E-4	2.0535028104044833E-11	0.011928644082392139	3.800466655708103E-4	-69.94415586777056	4.339680112758212	8.958476698375305	50.893761365025156	13.910955551099091	12.505735674739293	7.0	1.0	8.0	2.0	1.0	
258	-3460.339220105387	-3423.8037997878496	-36.53542031753769	-3423.8037997878496	99.99528941218615	446.6957995282117	0.27488216719907876	2.3408914895504305	0.3842263432504908	0.27488216719907876	2.3408914895504305	0.3842263432504908	0.039782730898997636	2.3906100171077203E-4	1.0024931161355464E-10	0.04188035435164534	2.383110451209744E-4	-87.28843547894539	12.022643736100498	12.03020171811123	25.924921953187333	40.73705645187947	131.36782229193994	1.0	3.0	4.0	1.0	10.0	
259	-3460.339220105387	-3423.8037997878496	-36.53542031753769	-3423.8037997878496	99.99528941218615	446.6957995282117	0.27488216719907876	2.3408914895504305	0.3842263432504908	0.27488216719907876	2.3408914895504305	0.3842263432504908	0.039782730898997636	2.3906100171077203E-4	1.0024931161355464E-10	0.04188035435164534	2.383110451209744E-4	-87.28843547894539	12.022643736100498	12.03020171811123	25.924921953187333	40.73705645187947	131.36782229193994	1.0	3.0	4.0	1.0	10.0	
260	-3511.604607391728	-3423.798397450494	-87.80620994123421	-3423.798397450494	37.23433809214271	205.88336419856063	0.25762978488264365	2.3034764037571764	0.43889381136018013	0.25762978488264365	2.3034764037571764	0.43889381136018013	0.29050436223550175	4.791776899802899E-4	1.740401699605313E-8	0.29957094880393526	4.1966519100543277E-4	-63.84220916225663	5.512745394492379	9.616910565991175	33.04213164141781	78.81109944984655	4.452942903626762	7.0	1.0	1.0	6.0	4.0	
261	-3511.604607391728	-3423.798397450494	-87.80620994123421	-3423.798397450494	37.23433809214271	205.88336419856063	0.25762978488264365	2.3034764037571764	0.43889381136018013	0.25762978488264365	2.3034764037571764	0.43889381136018013	0.29050436223550175	4.791776899802899E-4	1.740401699605313E-8	0.29957094880393526	4.1966519100543277E-4	-63.84220916225663	5.512745394492379	9.616910565991175	33.04213164141781	78.81109944984655	4.452942903626762	7.0	1.0	1.0	6.0	4.0	
262	-3514.8031051513362	-3423.7976439703907	-91.00546118094546	-3423.7976439703907	34.79591581735876	180.6644425418101	0.25762978488264365	2.224483956332762	0.5178862587845947	0.25762978488264365	2.224483956332762	0.5178862587845947	0.3667726081790021	4.7598443042032215E-4	2.315540488003031E-8	0.37404369150368516	3.8405792578294286E-4	-63.627615410214	3.077562939987686	4.953103578668445	15.39185299412813	46.697599849059664	5.386026845279711	1.0	6.0	1.0	7.0	4.0	
263	-3514.8031051513362	-3423.7976439703907	-91.00546118094546	-3423.7976439703907	34.79591581735876	180.6644425418101	0.25762978488264365	2.224483956332762	0.5178862587845947	0.25762978488264365	2.224483956332762	0.5178862587845947	0.3667726081790021	4.7598443042032215E-4	2.315540488003031E-8	0.37404369150368516	3.8405792578294286E-4	-63.627615410214	3.077562939987686	4.953103578668445	15.39185299412813	46.697599849059664	5.386026845279711	1.0	6.0	1.0	7.0	4.0	
264	-3514.8031051513362	-3423.7976439703907	-91.00546118094546	-3423.7976439703907	34.79591581735876	180.6644425418101	0.25762978488264365	2.224483956332762	0.5178862587845947	0.25762978488264365	2.224483956332762	0.5178862587845947	0.3667726081790021	4.7598443042032215E-4	2.315540488003031E-8	0.37404369150368516	3.8405792578294286E-4	-63.627615410214	3.077562939987686	4.953103578668445	15.39185299412813	46.697599849059664	5.386026845279711	1.0	6.0	1.0	7.0	4.0	
265	-3502.0866513840297	-3423.778833138024	-78.30781824600582	-3423.778833138024	41.133295444337556	234.5851871296202	0.25762978488264365	2.224483956332762	0.5178862587845947	0.25762978488264365	2.224483956332762	0.5178862587845947	0.2375110194120702	4.160924128744296E-4	1.008674292519963E-8	0.2510051863002425	3.885862024398235E-4	-64.4731375272686	2.427211165177889	6.5881361974814645	22.47472751870967	59.73702062520751	3.201109198920892	5.0	2.0	1.0	7.0	4.0	
266	-3540.759437425393	-3423.7588849977055	-117.00055242768754	-3423.7588849977055	50.642080116629245	300.1822973016935	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.5744285220644118	3.4307618400295696E-4	3.408607621886122E-8	0.5539636657110756	3.3361475455699906E-4	-74.97044250956385	3.1124882169354207	8.43375557979007	19.441787491234685	65.52145930897596	4.717919162084391	1.0	3.0	4.0	7.0	4.0	
267	-3540.759437425393	-3423.7588849977055	-117.00055242768754	-3423.7588849977055	50.642080116629245	300.1822973016935	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.25762978488264365	2.2669848029467135	0.47538541217064345	0.5744285220644118	3.4307618400295696E-4	3.408607621886122E-8	0.5539636657110756	3.3361475455699906E-4	-74.97044250956385	3.1124882169354207	8.43375557979007	19.441787491234685	65.52145930897596	4.717919162084391	1.0	3.0	4.0	7.0	4.0	
268	-3465.99844482698	-3423.7442806885706	-42.25416413840938	-3423.7442806885706	62.976054506587964	285.7105729578224	0.25064043201394154	2.341321864320696	0.4080377036653623	0.25064043201394154	2.341321864320696	0.4080377036653623	0.06948603811787879	3.682517877409606E-4	5.614529400888421E-10	0.06325189282533177	3.772865914665157E-4	-75.75395128996105	4.007998049036959	14.371956186424711	80.18528095694593	25.027623827601015	20.649874528175726	6.0	2.0	7.0	2.0	2.0	
269	-3489.516427718006	-3423.7116937857722	-65.80473393223399	-3423.7116937857722	84.28726453668313	381.17926173973683	0.18891029715918076	2.203980366772302	0.6071093360685176	0.18891029715918076	2.203980366772302	0.6071093360685176	0.07764973561347599	2.6787303346326456E-4	6.649067240463134E-10	0.09724025360931789	2.669401116497491E-4	-82.84636638278343	15.665848805917287	7.943380896584226	34.5366470094629	40.34007711146137	80.30611509901377	2.0	7.0	1.0	2.0	7.0	
